42.1111633,-124.0187792,1_1_1_1_1_1_1_1_2_00000000000000000851_0,6.739006996,1,245.0422058,chetco,2017,biscuit,2002,245.0422058,biscuit_chetco,2,7.5,3.965888977,114.0528736,0.1090676785
42.1117234,-123.9923377,1_1_1_1_1_1_1_1_2_0000000000000000066a_0,14.40198231,1,212.7698975,chetco,2017,biscuit,2002,212.7698975,biscuit_chetco,5,3,9.879479218,46.05756851,0.6687228918
42.1124462,-123.9982668,1_1_1_1_1_1_1_1_2_00000000000000000941_0,14.99713516,1,242.0122223,chetco,2017,biscuit,2002,242.0122223,biscuit_chetco,4,3.75,7.19351387,59.31492472,0.4457713962
42.1128319,-124.0109888,1_1_1_1_1_1_1_1_2_00000000000000000da1_0,6.103384495,1,117.777565,chetco,2017,biscuit,2002,117.777565,biscuit_chetco,4,3.75,-6.029400826,43.07940793,-0.3124511242
42.1139987,-123.9950211,1_1_1_1_1_1_1_1_2_00000000000000000bcc_0,49.64110565,1,502.3367615,chetco,2017,biscuit,2002,502.3367615,biscuit_chetco,6,2.5,22.33549118,52.78367615,2.207201401
42.1149586,-123.9969345,1_1_1_1_1_1_1_1_2_00000000000000000d86_0,23.73335266,1,494.019043,chetco,2017,biscuit,2002,494.019043,biscuit_chetco,5,3,2.492697525,42.43138981,0.1197525501
42.115086,-124.0050123,1_1_1_1_1_1_1_2_000000000000000007ea_0,27.13407898,1,235.440155,chetco,2017,biscuit,2002,235.440155,biscuit_chetco,6,2.5,6.692208529,18.37829938,0.7712658445
42.1151693,-123.9838715,1_1_1_1_1_1_1_1_2_00000000000000000bd1_0,4.07612133,1,88.75124359,chetco,2017,biscuit,2002,88.75124359,biscuit_chetco,2,7.5,39.29184628,44.01249498,1.804575652
42.1152211,-124.0104807,1_1_1_1_1_1_2_00000000000000000384_0,16.54559326,1,181.7169647,chetco,2017,biscuit,2002,181.7169647,biscuit_chetco,4,3.75,10.65516758,47.30799127,0.9701681733
42.1160708,-123.9991374,1_1_1_1_1_1_1_1_2_00000000000000000256_0,55.71944809,1,915.5454712,chetco,2017,biscuit,2002,915.5454712,biscuit_chetco,6,2.5,16.66692583,98.83170803,1.014337306
42.1161644,-123.9851214,1_1_1_1_1_1_2_00000000000000000135_0,8.974190712,1,133.6959991,chetco,2017,biscuit,2002,133.6959991,biscuit_chetco,2,7.5,27.61692429,64.04577994,1.85375452
42.1174635,-123.9825922,1_1_1_1_1_1_1_1_2_00000000000000000ba8_0,7.455526829,7,111.3251266,chetco,2017,biscuit,2002,15.90358925,biscuit_chetco,2,7.5,9.171726227,2.140439987,0.6142375469
42.1175896,-124.0086393,1_1_1_1_1_1_1_1_2_00000000000000000e90_0,27.66725731,1,405.1318665,chetco,2017,biscuit,2002,405.1318665,biscuit_chetco,5,3,17.92145767,53.34161644,1.223891973
42.1178305,-123.9862225,1_1_1_1_1_2_0000000000000000048b_0,6.161774635,1,89.33263397,chetco,2017,biscuit,2002,89.33263397,biscuit_chetco,3,5,0.4442907969,25.79289293,0.03064525127
42.117871,-124.0164937,1_1_1_1_1_1_1_1_2_000000000000000007ac_0,13.50925636,1,224.2739716,chetco,2017,biscuit,2002,224.2739716,biscuit_chetco,5,3,2.740568447,0.6568699837,0.1650795162
42.118374,-124.0208774,1_1_1_1_1_1_1_1_2_00000000000000000c47_0,42.49929428,1,956.7833252,chetco,2017,biscuit,2002,956.7833252,biscuit_chetco,6,2.5,37.14547539,85.09249163,1.649962147
42.1190621,-124.0101651,1_1_1_1_1_1_1_1_2_000000000000000001c9_0,14.00740051,1,266.4776306,chetco,2017,biscuit,2002,266.4776306,biscuit_chetco,4,3.75,23.89241266,49.50678635,1.255905107
42.1191289,-124.0174298,1_1_1_1_1_1_1_1_2_00000000000000000077_0,6.343369484,1,236.635498,chetco,2017,biscuit,2002,236.635498,biscuit_chetco,2,7.5,-21.30145264,108.3449488,-0.5710175037
42.1193442,-123.9944729,1_1_1_1_1_1_1_1_2_000000000000000006bf_0,48.54370117,1,468.8572998,chetco,2017,biscuit,2002,468.8572998,biscuit_chetco,6,2.5,5.519222895,54.92451715,0.5714390278
42.1194599,-124.0286326,1_1_1_1_1_1_1_2_000000000000000006ff_0,3.475307703,1,58.37752533,chetco,2017,biscuit,2002,58.37752533,biscuit_chetco,2,7.5,6.658996582,27.57949376,0.3964208364
42.1203804,-124.0069918,1_1_1_1_1_1_1_1_2_0000000000000000055d_0,40.50623322,1,673.1480103,chetco,2017,biscuit,2002,673.1480103,biscuit_chetco,6,2.5,7.644787153,72.47034677,0.4600202243
42.1209938,-124.0036364,1_1_1_1_1_1_1_1_2_00000000000000000004_0,20.72175407,1,274.2662964,chetco,2017,biscuit,2002,274.2662964,biscuit_chetco,5,3,13.49517822,25.45579815,1.0196064
42.121158,-123.9954704,1_1_1_1_1_1_1_1_2_0000000000000000097b_0,5.081097603,1,84.97901154,chetco,2017,biscuit,2002,84.97901154,biscuit_chetco,2,7.5,-9.806251526,38.75409436,-0.5863394737
42.1217405,-124.0163085,1_1_1_1_1_1_1_1_2_0000000000000000015f_0,9.513334274,2,112.8048325,chetco,2017,biscuit,2002,56.40241623,biscuit_chetco,6,2.5,11.00176875,-6.352338672,0.9278282225
42.1217452,-124.0093073,1_1_1_1_1_1_1_1_2_00000000000000000400_0,38.76434708,1,533.1156006,chetco,2017,biscuit,2002,533.1156006,biscuit_chetco,5,3,28.24678726,78.91909928,2.05390383
42.1219602,-123.9799866,1_1_1_1_1_1_1_1_2_0000000000000000018e_0,4.940883636,1,119.1854935,chetco,2017,biscuit,2002,119.1854935,biscuit_chetco,2,7.5,5.175827026,55.7058239,0.2145662308
42.1224402,-123.9980644,1_1_1_1_1_1_2_00000000000000000bac_0,1.799480438,1,24.7295475,chetco,2017,biscuit,2002,24.7295475,biscuit_chetco,4,3.75,11.41814041,-10.32733577,0.8308570385
42.1225273,-124.0235809,1_1_1_1_1_1_2_00000000000000000430_0,15.27741241,1,220.5023041,chetco,2017,biscuit,2002,220.5023041,biscuit_chetco,4,3.75,13.82166553,29.96033955,0.9576282799
42.1228367,-124.0294523,1_1_1_1_1_1_2_000000000000000000b7_0,11.10745335,1,198.3265533,chetco,2017,biscuit,2002,198.3265533,biscuit_chetco,3,5,37.15475718,68.46590741,2.080884914
42.122987,-124.0048809,1_1_1_1_1_1_2_000000000000000005fb_0,22.61812592,1,532.9301758,chetco,2017,biscuit,2002,532.9301758,biscuit_chetco,3,5,30.12805176,151.548207,1.278666496
42.1230182,-124.0210381,1_1_1_1_1_1_2_00000000000000000734_0,7.696914673,1,102.6271896,chetco,2017,biscuit,2002,102.6271896,biscuit_chetco,4,3.75,14.18520212,10.5217495,1.063872993
42.1233282,-124.0250711,1_1_1_1_1_1_1_1_2_000000000000000001ad_0,27.99382401,1,479.0313721,chetco,2017,biscuit,2002,479.0313721,biscuit_chetco,6,2.5,6.432820797,46.61661951,0.3759237478
42.1235396,-124.0188948,1_1_1_1_1_1_1_1_2_00000000000000000e5e_0,31.95816422,1,509.6470947,chetco,2017,biscuit,2002,509.6470947,biscuit_chetco,5,3,26.58175869,71.03114109,1.66684759
42.1240598,-124.0021746,1_1_1_1_1_1_1_1_2_0000000000000000048e_0,10.2702713,1,115.1579895,chetco,2017,biscuit,2002,115.1579895,biscuit_chetco,6,2.5,8.964909236,11.05658003,0.7995278835
42.1242819,-123.9740393,1_1_1_1_1_1_1_1_2_000000000000000004fc_0,10.41170597,1,138.6889954,chetco,2017,biscuit,2002,138.6889954,biscuit_chetco,6,2.5,13.99241543,30.90481973,1.050443272
42.1251211,-123.9797274,1_1_1_1_1_1_1_1_2_0000000000000000069f_0,29.5496521,1,626.7427368,chetco,2017,biscuit,2002,626.7427368,biscuit_chetco,5,3,36.30546055,98.397645,1.711728954
42.1255106,-124.0032018,1_1_1_1_1_1_1_1_2_00000000000000000e41_0,35.16651154,1,544.8429565,chetco,2017,biscuit,2002,544.8429565,biscuit_chetco,5,3,12.10366669,71.73771877,0.7812229633
42.1257536,-124.0152785,1_1_1_1_1_1_1_1_2_000000000000000003ec_0,4.854801178,2,131.1110077,chetco,2017,biscuit,2002,65.55550385,biscuit_chetco,5,3,36.37429576,-7.614175081,1.346873696
42.1257738,-124.0178091,1_1_1_1_1_1_1_2_00000000000000000a4a_0,19.34521484,1,261.9865417,chetco,2017,biscuit,2002,261.9865417,biscuit_chetco,5,3,18.67819862,31.03381243,1.379207349
42.1258634,-124.0093815,1_1_1_1_1_1_1_1_2_000000000000000000b3_0,16.99437141,1,281.5582275,chetco,2017,biscuit,2002,281.5582275,biscuit_chetco,6,2.5,2.837182045,32.14131912,0.1712476412
42.1259985,-123.9970768,1_1_1_1_1_1_2_00000000000000000a2d_0,11.65430355,1,170.3345795,chetco,2017,biscuit,2002,170.3345795,biscuit_chetco,3,5,-0.1365534465,26.30427059,-0.009343147278
42.1263465,-123.9723969,1_1_1_1_1_1_1_1_2_000000000000000008fd_0,19.05257607,1,195.2480927,chetco,2017,biscuit,2002,195.2480927,biscuit_chetco,5,3,11.03472672,24.55435419,1.0767838
42.1273361,-124.0311225,1_1_1_1_1_1_1_1_2_0000000000000000021d_0,4.448103905,1,74.06210327,chetco,2017,biscuit,2002,74.06210327,biscuit_chetco,2,7.5,-10.67451477,33.62351131,-0.6411015987
42.1273523,-124.0205107,1_1_1_1_1_2_00000000000000000388_0,11.78579426,1,186.3465424,chetco,2017,biscuit,2002,186.3465424,biscuit_chetco,3,5,10.48359394,37.25603547,0.6630521615
42.1277511,-123.9768232,1_1_1_1_1_1_2_00000000000000000e46_0,16.12883186,1,215.5305939,chetco,2017,biscuit,2002,215.5305939,biscuit_chetco,4,3.75,14.41497707,36.50972879,1.078718275
42.128179,-124.0187383,1_1_1_1_1_1_1_1_2_00000000000000000b35_0,6.166051865,1,258.1360779,chetco,2017,biscuit,2002,258.1360779,biscuit_chetco,2,7.5,-49.61412048,116.305027,-1.185124397
42.1283026,-124.0163021,1_1_1_1_1_1_1_1_2_00000000000000000955_0,4.359664917,1,59.43352127,chetco,2017,biscuit,2002,59.43352127,biscuit_chetco,4,3.75,4.092707634,14.64834833,0.3002150655
42.128604,-123.984487,1_1_1_1_1_1_1_1_2_000000000000000008a0_0,7.583069801,3,211.9861908,chetco,2017,biscuit,2002,70.6620636,biscuit_chetco,3,5,-7.735767365,-41.6498874,-0.2767202059
42.1287074,-124.0093068,1_1_1_1_1_1_1_1_2_00000000000000000616_0,4.756265163,1,96.28788757,chetco,2017,biscuit,2002,96.28788757,biscuit_chetco,5,3,-1.845554352,28.95878315,-0.09116363525
42.1288219,-123.956315,1_1_1_1_1_1_1_1_2_00000000000000000925_0,21.04128838,1,577.039978,chetco,2017,biscuit,2002,577.039978,biscuit_chetco,4,3.75,39.20476913,97.31992483,1.429569989
42.1289693,-123.9745816,1_1_1_1_1_1_1_1_2_0000000000000000024a_0,48.47613907,1,438.2563171,chetco,2017,biscuit,2002,438.2563171,biscuit_chetco,6,2.5,8.547798951,22.89094675,0.9454839428
42.1291222,-124.0017146,1_1_1_1_1_1_1_1_2_00000000000000000ddb_0,13.59418392,1,148.8416595,chetco,2017,biscuit,2002,148.8416595,biscuit_chetco,4,3.75,2.842454433,20.63437605,0.2596104741
42.1297348,-124.0309153,1_1_1_1_1_1_1_1_2_0000000000000000006b_0,10.07392693,1,83.86328125,chetco,2017,biscuit,2002,83.86328125,biscuit_chetco,5,3,-1.381381226,4.568898773,-0.1659359932
42.1299625,-123.9868806,1_1_1_1_1_1_1_2_000000000000000009ce_0,6.191771984,1,81.23758698,chetco,2017,biscuit,2002,81.23758698,biscuit_chetco,4,2.75,4.380944252,30.31980205,0.3339073062
42.1301802,-124.023724,1_1_1_1_1_1_2_0000000000000000017a_0,5.537846565,1,70.3740921,chetco,2017,biscuit,2002,70.3740921,biscuit_chetco,2,7.5,10.96198654,33.45668471,0.8626158237
42.130345,-124.0338288,1_1_1_1_1_1_1_1_2_00000000000000000479_0,12.54824829,1,375.6021118,chetco,2017,biscuit,2002,375.6021118,biscuit_chetco,2,7.5,-12.36576843,173.5034256,-0.4131197929
42.1303754,-123.9938291,1_1_1_1_1_1_1_1_2_00000000000000000415_0,25.85313225,1,460.128479,chetco,2017,biscuit,2002,460.128479,biscuit_chetco,4,3.75,-3.007087708,58.24022388,-0.1689589024
42.1304772,-124.0200279,1_1_1_1_1_1_1_1_2_000000000000000005f9_0,16.04179573,1,230.3551941,chetco,2017,biscuit,2002,230.3551941,biscuit_chetco,5,3,23.86152191,47.28842235,1.661701918
42.1306667,-123.9528025,1_1_1_1_1_1_1_2_000000000000000002c1_0,18.67308235,1,411.4869385,chetco,2017,biscuit,2002,411.4869385,biscuit_chetco,3,4.666666667,32.9837087,109.7826242,1.496784846
42.1312971,-123.9668461,1_1_1_1_1_1_1_1_2_000000000000000008c2_0,2.477256298,1,47.22916412,chetco,2017,biscuit,2002,47.22916412,biscuit_chetco,2,7.5,6.160625458,22.36787081,0.3231360316
42.1315187,-123.9988893,1_1_1_1_1_1_2_0000000000000000002a_0,29.29631805,1,343.9264526,chetco,2017,biscuit,2002,343.9264526,biscuit_chetco,4,3.75,16.68777943,54.63912416,1.421496987
42.1316125,-123.9647751,1_1_1_1_1_1_1_1_2_00000000000000000d46_0,6.808866501,1,123.0163574,chetco,2017,biscuit,2002,123.0163574,biscuit_chetco,4,2.75,-4.539368629,13.3268888,-0.2512506843
42.1319647,-123.9717766,1_1_1_1_1_1_1_1_2_000000000000000005ce_0,55.11143112,1,927.2341309,chetco,2017,biscuit,2002,927.2341309,biscuit_chetco,5,3,30.04179764,91.6607605,1.78557539
42.1323784,-123.9557126,1_1_1_1_1_1_1_1_2_00000000000000000c99_0,33.41756821,1,597.201416,chetco,2017,biscuit,2002,597.201416,biscuit_chetco,6,2.5,16.46447055,55.65690533,0.9213018417
42.1324538,-123.9836286,1_1_1_1_1_1_1_2_0000000000000000018c_0,34.88686752,1,695.5043945,chetco,2017,biscuit,2002,695.5043945,biscuit_chetco,5,3,41.29216614,109.6953999,2.071236706
42.1325813,-123.9920163,1_1_1_1_1_1_1_1_2_000000000000000000f5_0,6.393362045,1,107.6312866,chetco,2017,biscuit,2002,107.6312866,biscuit_chetco,5,3,-0.9237487793,3.898213959,-0.0548713088
42.1327292,-123.9521463,1_1_1_1_1_1_1_1_2_00000000000000000867_0,18.79761505,1,497.6144104,chetco,2017,biscuit,2002,497.6144104,biscuit_chetco,3,5,77.56895192,142.6827304,2.930203358
42.1330326,-123.9633288,1_1_1_1_1_1_1_1_2_0000000000000000021c_0,64.60080719,1,822.0068359,chetco,2017,biscuit,2002,822.0068359,biscuit_chetco,6,2.5,16.93538793,96.45177778,1.330937872
42.1335057,-124.0290649,1_1_1_1_1_1_1_1_2_00000000000000000a74_0,3.804811716,1,62.86824799,chetco,2017,biscuit,2002,62.86824799,biscuit_chetco,4,3.75,-5.972799301,26.69880342,-0.3614761233
42.1338365,-123.9875866,1_1_1_1_1_1_1_2_000000000000000004f4_0,2.675429344,1,47.57196045,chetco,2017,biscuit,2002,47.57196045,biscuit_chetco,2,7.5,-25.03097916,20.29905462,-1.407732964
42.1341486,-123.9695789,1_1_1_1_1_1_1_1_2_00000000000000000247_0,14.76319599,1,545.1287231,chetco,2017,biscuit,2002,545.1287231,biscuit_chetco,3,5,26.31180318,147.541818,0.7125775019
42.1342346,-124.0237732,1_1_1_1_1_1_2_00000000000000000034_0,5.007934093,1,41.22364807,chetco,2017,biscuit,2002,41.22364807,biscuit_chetco,5,3,5.779419708,17.81422062,0.70209589
42.1342554,-124.0089571,1_1_1_1_1_1_1_1_2_000000000000000005c0_0,12.28435993,1,83.46150208,chetco,2017,biscuit,2002,83.46150208,biscuit_chetco,4,3.75,2.402074039,14.14906833,0.3535513282
42.1342686,-123.9580094,1_1_1_1_1_1_1_1_2_000000000000000008f1_0,8.086769104,1,165.6775208,chetco,2017,biscuit,2002,165.6775208,biscuit_chetco,3,5,15.29681206,49.52169331,0.746641914
42.1348955,-124.0202642,1_1_1_1_1_1_1_2_00000000000000000560_0,2.21444416,6,42.94735336,chetco,2017,biscuit,2002,7.157892704,biscuit_chetco,4,3.75,3.113575459,-20.3300944,0.1605417728
42.1350829,-123.9844296,1_1_1_1_1_1_1_1_2_000000000000000008eb_0,3.63155508,1,59.88494492,chetco,2017,biscuit,2002,59.88494492,biscuit_chetco,2,7,-20.51196098,26.06136227,-1.243890524
42.1351839,-124.0275426,1_1_1_1_1_1_1_1_2_0000000000000000031d_0,3.88396883,1,76.42629242,chetco,2017,biscuit,2002,76.42629242,biscuit_chetco,2,7.5,8.779678345,36.11075568,0.4461815357
42.1352645,-123.9886596,1_1_1_1_1_1_1_1_2_000000000000000001ee_0,12.76858521,2,166.988205,chetco,2017,biscuit,2002,83.49410248,biscuit_chetco,3,5,-1.079879761,-2.753813267,-0.08257230123
42.1353835,-123.9615662,1_1_1_1_1_1_1_2_00000000000000000020_0,52.76672745,1,751.7712402,chetco,2017,biscuit,2002,751.7712402,biscuit_chetco,6,2.5,41.38588715,83.54085477,2.904870292
42.135461,-123.9939489,1_1_1_1_1_1_2_00000000000000000baf_0,6.368153095,1,36.94724274,chetco,2017,biscuit,2002,36.94724274,biscuit_chetco,5,3,18.08523388,18.60454969,3.117134857
42.1354735,-123.9540247,1_1_1_1_1_1_1_2_00000000000000000b37_0,8.52491188,1,149.0758362,chetco,2017,biscuit,2002,149.0758362,biscuit_chetco,4,3.75,18.20001936,20.41396451,1.040769368
42.1361124,-124.0193274,1_1_1_1_1_1_2_000000000000000001bb_0,32.14203644,1,252.2644196,chetco,2017,biscuit,2002,252.2644196,biscuit_chetco,5,3,2.038934517,34.67293925,0.2597887039
42.1361638,-124.0218261,1_1_1_1_1_1_1_2_00000000000000000d57_0,2.612488747,1,47.73855209,chetco,2017,biscuit,2002,47.73855209,biscuit_chetco,4,3.75,-0.8072025776,9.967353672,-0.04417416453
42.1364333,-123.9553379,1_1_1_1_1_1_1_1_2_00000000000000000c44_0,19.18767357,1,285.6385803,chetco,2017,biscuit,2002,285.6385803,biscuit_chetco,4,3.75,17.61316228,60.59567815,1.183158219
42.1366627,-123.9890713,1_1_1_1_1_1_1_1_2_000000000000000005e1_0,6.249869823,1,127.1889267,chetco,2017,biscuit,2002,127.1889267,biscuit_chetco,2,7.5,-14.44352341,58.02032137,-0.7097325325
42.1368842,-123.9973953,1_1_1_1_1_1_1_1_2_000000000000000001fb_0,4.777923584,1,72.42250824,chetco,2017,biscuit,2002,72.42250824,biscuit_chetco,4,3.75,5.926653087,10.08557191,0.3909985013
42.1369604,-123.9711134,1_1_1_1_2_00000000000000000b23_0,6.344449997,1,80.08207703,chetco,2017,biscuit,2002,80.08207703,biscuit_chetco,2,7.5,-5.413482666,36.79428697,-0.428879261
42.1370037,-124.032704,1_1_1_1_1_1_1_1_2_000000000000000003e6_0,23.36953735,1,334.5097656,chetco,2017,biscuit,2002,334.5097656,biscuit_chetco,5,3,9.991309738,41.41261697,0.6980133057
42.1371832,-124.0160682,1_1_1_1_1_1_1_1_2_0000000000000000015c_0,9.995119095,2,111.1771317,chetco,2017,biscuit,2002,55.58856583,biscuit_chetco,3,5,3.394593557,7.909793735,0.3051828345
42.1373227,-123.9658478,1_1_1_1_1_1_1_1_2_00000000000000000c53_0,47.44345474,1,672.1636963,chetco,2017,biscuit,2002,672.1636963,biscuit_chetco,7,2.142857143,20.83531271,54.45993274,1.470622608
42.1377367,-123.9622397,1_1_1_1_1_1_1_2_0000000000000000086f_0,8.276058197,1,204.2124176,chetco,2017,biscuit,2002,204.2124176,biscuit_chetco,2,7.5,82.96598053,100.7390496,3.362338483
42.137825,-124.0018534,1_1_1_1_1_1_2_00000000000000000ea2_0,4.526467323,2,98.56591797,chetco,2017,biscuit,2002,49.28295898,biscuit_chetco,2,7.5,-1.977035522,20.69840312,-0.09079194069
42.1379834,-123.9857406,1_1_1_1_1_1_1_1_2_00000000000000000574_0,7.086118221,1,119.6208649,chetco,2017,biscuit,2002,119.6208649,biscuit_chetco,2,7.5,-12.37391663,54.6544075,-0.7330076694
42.1384735,-123.9582199,1_1_1_1_1_1_1_1_2_00000000000000000ce4_0,5.106947899,1,87.84435272,chetco,2017,biscuit,2002,87.84435272,biscuit_chetco,5,3,4.404797554,-2.568631744,0.2560787082
42.1385069,-124.0323604,1_1_1_1_1_1_1_1_2_00000000000000000e42_0,14.71710968,1,167.9803467,chetco,2017,biscuit,2002,167.9803467,biscuit_chetco,5,3,9.50212059,29.2150568,0.8325007439
42.1385407,-124.0109511,1_1_1_1_1_1_1_1_2_00000000000000000495_0,36.05205154,1,532.2841797,chetco,2017,biscuit,2002,532.2841797,biscuit_chetco,5,3,5.94249754,54.54899855,0.4024900258
42.1385889,-124.0057782,1_1_1_1_1_1_1_1_2_000000000000000004d0_0,6.504506111,1,72.2488327,chetco,2017,biscuit,2002,72.2488327,biscuit_chetco,5,3,10.13617325,25.68466969,0.9125517845
42.1392947,-124.0080931,1_1_1_1_1_1_1_1_2_00000000000000000c81_0,7.308530331,1,135.8733826,chetco,2017,biscuit,2002,135.8733826,biscuit_chetco,4,3.75,19.14596438,35.79831025,1.029847488
42.1395152,-123.9630369,1_1_1_1_1_1_1_1_2_00000000000000000659_0,59.59460449,1,1013.898132,chetco,2017,biscuit,2002,1013.898132,biscuit_chetco,5,3,18.20320206,103.964016,1.06994319
42.1396372,-124.000082,1_1_1_1_1_1_1_1_2_00000000000000000ab2_0,6.674089909,1,210.5216675,chetco,2017,biscuit,2002,210.5216675,biscuit_chetco,2,7.5,-9.014907837,97.09828091,-0.2857964039
42.1397386,-124.0160484,1_1_1_1_1_1_1_1_2_000000000000000007e0_0,9.864853859,1,144.4228363,chetco,2017,biscuit,2002,144.4228363,biscuit_chetco,3,5,10.38045692,37.45926499,0.7090409597
